UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment,ProcessedTweet
16936,61888,Probs in Chicago or Edinburgh,21-03-2020,[RD] Spotted at my local supermarket...as opposed to 20:00 am..? ?? I tease but in al...,Extremely Negative,Spotted at my local supermarket. opposed to 20:00 ?I tease but in all seriousness keep up the good grocery workers. Your work doesn't go unappreciated ? #covid #grammar #appreciation http
40130,85082,"Navi Mumbai, India",09-04-2020,"[RD] @narendramodi Ji

Many online sites are running out of food   , slowly corne...",Extremely Negative,"@user Ji online sites are running out of food slowly cornerside kiranawala too will be stock out , by april end factories would not have for a plans to prevent hunger and food ? #covid"
6445,51397,,18-03-2020,[RD] Industries facing a slump consumer demand down high unemployment rates no jobs f...,Extremely Negative,facing a slump consumer demand high unemployment rates no jobs youth amp the Financial Sector stress an air of all Govt must be more assertive about Public Health Economic it and quick
13810,58762,London,20-03-2020,"[RD] #coronavirus: 
From a friend in Spain; 

no empty shelves, 
no panic buy...",Extremely Negative,"#covid: From a friend in no empty no panic buying, no shortages, just calm and a plentiful supply of food (& loo roll). Why government here in the not doing this? Why are acting so irresponsibly? They are not fit to govern. http"
37317,82269,"Canada,,,,,,???????",08-04-2020,[RD] Dairy farmers across the province are dumping milk due to lack of demand from th...,Extremely Negative,farmers across the province are dumping milk due to of demand from the food service industry in yet another runoff effect the covid pandemic
30346,75298,Durham  England,02-04-2020,[RD] #Supermarket are making a lot of money during the  #Coronavirus. Crisis Why donÂ...,Extremely Negative,are making a lot of money during the #covid. Crisis donÂt they invest more trucks and am registered as vulnerable after a kidney transplant in January. For days have spent most of the and night trying to book a
34666,79618,"Michigan, USA",06-04-2020,"[RD] If they are recommending we donÂt even go to the grocery store or pharmacy, why...",Extremely Negative,"If they are recommending we donÂt even go to grocery store or pharmacy, why the hell are we still working? #covid"
34265,79217,,06-04-2020,"[RD] So the WH cut CDC Pandemic funds in 2018.
Proceeds to say the Covid-19 is a ho...",Extremely Negative,So the WH cut CDC Pandemic funds in 2018. Proceeds to say the covid is a hoax and by Dems. Admonishes people who seem to or up. Now being told not to go grocery shopping or to pharmacy. Have you tried ordering groceries online lately? Moronic
15424,60376,,20-03-2020,"[RD] By obstructing the testing of COVID-19 throughout the country, the Idiot trump i...",Extremely Negative,"By obstructing the testing of covid throughout the country, the Idiot trump is trying 2 keep number of covid infections & deaths so he can keep manipulating the stock markt prices. didn't count on the resolve of NY Governor http http"
13187,58139,Need Promotion? DM Now!,20-03-2020,[RD] Just keep going   I know it s difficult right now food shortages stress eating p...,Extremely Negative,Just keep going I know it s difficult right now food shortages stress panic YOU VE GOT THIS BELIEVE
19280,64232,"Oklahoma City, OK",22-03-2020,"[RD] The conspiracy part of me thinks that if there were to be a shortage, its becaus...",Extremely Negative,"conspiracy part of me thinks that if there were to be a shortage, because the government and those that have a lot of money to ""connections"" got the hookup and loaded while all this is going on. Maybe thats just me #toiletpaper"
8804,53756,Global ,18-03-2020,"[RD] British #Pound Hits 35+ Year Low, Australian #Dollar Hits 17 Year Low Against Do...",Extremely Negative,"British #Pound Hits 35+ Year Low, Australian Hits 17 Low Dollar. Crude prices have plunged by 6% to reach the lowest since 2003. #CoronaVirusUpdate #ChineseVirus #covid #CoronavirusOutbreak"
7528,52480,"New York, NY",18-03-2020,"[RD] The COVID-19 outbreak comes at the worst-possible time for Iran, with oil prices...",Extremely Negative,"The covid outbreak comes worst-possible for Iran, with oil prices down 25 percent this and U.S. seriously damaging the economy. Djavad Salehi-Isfahani considers the lasting effects the crisis https://t.co/mUiqYWb8rR"
23217,68169,Kentucky,24-03-2020,[RD] By now you ve probably seen photos of empty grocery store meat cases caused by c...,Extremely Negative,By now you ve probably seen photos of empty grocery store meat cases by consumer panic buying the covid pandemic 210 LLC says meat department sales without deli surged by 76 9 over the week ending March 15 2020
5045,49997,"London, England",17-03-2020,[RD] No surprise that the current panic buying trend has managed to pick up momentum ...,Extremely Negative,No surprise that the current panic buying has managed to pick momentum gun shops. Who needs food anyway? #covid
16457,61409,,21-03-2020,"[RD] I drew this on my phone while on break at work, don't judge me, I know it's crap...",Extremely Negative,"I drew on my phone while on break at judge me, I know it's crappy. covid virus pandemic is get worked death #covid #covid #comic #crap #covid #toiletpaper http"
11530,56482,"Wellington, New Zealand",19-03-2020,[RD] #UPDATE Countdown is introducing limits on some items to stop panic buying due t...,Extremely Negative,#UPDATE Countdown is introducing on some items to stop panic buying due The supermarket chain says it cannot get some items onto shelves quickly enough if people keep buying at the current rate. http
19270,64222,North Georgia,22-03-2020,[RD] There are thousands of govt amp billing regulations that are burdensome ineffect...,Extremely Negative,There are thousands amp billing regulations that are burdensome amp costly They are supposed to protect the patient consumer amp workers do many do Many will nimble covid responses ignored suspended removed
23883,68835,Australia,24-03-2020,[RD] Australia has seen its worst level of consumer confidence since its last #recess...,Extremely Negative,"has seen its worst level of consumer confidence its last #recession, with shoppers skittish amid concerns the #covid pandemic could wreak havoc on the and our daily lives http"
44952,89904,,14-04-2020,[RD] Response to complaint not provided citing COVID-19 related delays. Yet prompt in...,Extremely Negative,Response to complaint not provided covid related delays. Yet prompt rejecting policy before consumer is over. Way go
15152,60104,New Zealand,20-03-2020,"[RD] Went to the Asian vegi Market first, its usually quiet. Was packed with long lin...",Extremely Negative,"Went the Asian Market first, its quiet. Was with long lines. Then had to go supermarket and shelves are ghost wtf. That was really stressful. #pandemic #coronavirusnz #covid #shoppingcrazy http"
10950,55902,The People's Republic of Coatbridge ,19-03-2020,[RD] Scumbag bastard ? the most basic necessities for babies https://t.co/lCFEt1cgCZ...,Extremely Negative,Scumbag bastard ? most basic babies http
32318,77270,"Downtown Flushing, Queens",04-04-2020,[RD] It took me 20mins waiting on a line for Dog food for Kobe in the supermarket FUC...,Extremely Negative,It took me 20mins on a line for Dog food for Kobe in supermarket FUCK THIS #covid?
18359,63311,,21-03-2020,"[RD] @kristinaswelln1 @BabyInTheWH @WPeterRay @IvankaTrump IÂm sorry, but I feel he ...",Extremely Negative,"@user @user @user @user sorry, but I only caused more panic during his covid addresses. For a week ago when he called for a 30-day travel can to US by Europeans and restrictions on cargo- a lot of"
30318,75270,"Philadelphia, Pennsylvania",02-04-2020,"[RD] .@WE_Williams: If ""price gouging"" is a crime in 24 states, why aren't there simi...",Extremely Negative,"If ""price gouging"" is a crime in states, why aren't there similar laws against hoarding, which drives up prices during crisis? Actually, neither price gouging nor hoarding should crimes. #covid #covid http http"
30679,75631,London,02-04-2020,[RD] By framing the pandemic in military terms governments are trying to communicate ...,Extremely Negative,By framing the pandemic in military terms governments are trying communicate gravity But drawing this can fear and panic too as the barren supermarket shelves and surge in US sales testify by
15958,60910,,21-03-2020,[RD] tHiS qUarAnTinE iS gReaT fOr mY baNk aCcoUnt!!! BITCH MY ONLINE SHOPPING CARTS A...,Extremely Negative,tHiS iS gReaT fOr mY baNk aCcoUnt! BITCH MY ONLINE SHOPPING CARTS ARE FULL AS covid ?
39772,84724,"Grand Forks, ND",09-04-2020,"[RD] ??Scam Alert??

If you notice a scam of any type, check out FTCÂs Consumer ...",Extremely Negative,"?Scam Alert? If you notice a scam of any type, check out FTCÂs Consumer Response Center to report being a potential victim of fraud. ? 1-877-FTC-HELP For covid info check out ? #GrandForksFinest #GrandForksStrong http"
35342,80294,,07-04-2020,[RD] Outside food consumption changes other behavioral shifts are affecting agricultu...,Extremely Negative,Outside food consumption changes other behavioral shifts are affecting agriculture With fewer drivers on the road demand for ethanol has fallen prices have fallen a record low Ethanol plants have halted production eliminating 100s of rural jobs
8523,53475,"California, USA",18-03-2020,[RD] @ASavageNation China has a plan to become number one by 2025 but with the sudden...,Extremely Negative,"@user China has a plan to become number by 2025 but with the sudden covid causing the pending economic recession of th US economy, has been revised to Now? After all,$22 trillion of 70% consumer based economy"
35480,80432,"Kilmarnock, Scotland",07-04-2020,[RD] Is it just me or the cleaning of trolley handles at the supermarket just daft so...,Extremely Negative,Is it just me or the cleaning of trolley handles at the supermarket just daft a went get a out the bays push into supermarket and entering they give hand sanitizer for the handle but a have just pushed it by handle from outside so if had covid am fucked
